Id,section,instance_type,instance_category,participant,database,answer,database_type
C4095,CPD_search,compound,FDA,409,SelleckChem,Synonym 2,Vendor
C4095,CPD_search,compound,FDA,409,SelleckChem,CAS number,Vendor
T4091,TAR_search,target,enzyme,409,SelleckChem,Not found,Vendor
T4092,TAR_search,target,gpcr,409,SelleckChem,Not found,Vendor
T4093,TAR_search,target,gpcr,409,SelleckChem,Not found,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,SelleckChem,Target,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,SelleckChem,Action on target,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,SelleckChem,Substance effect,Vendor
C4092,CPD_biodata,compound,PROBE,409,SelleckChem,Target,Vendor
C4092,CPD_biodata,compound,PROBE,409,SelleckChem,Action on target,Vendor
C4092,CPD_biodata,compound,PROBE,409,SelleckChem,Substance effect,Vendor
C4092,CPD_biodata,compound,PROBE,409,SelleckChem,Activity coefficient,Vendor
C4092,CPD_biodata,compound,PROBE,409,SelleckChem,In vivo data,Vendor
C4092,CPD_biodata,compound,PROBE,409,SelleckChem,Assay details,Vendor
C4092,CPD_biodata,compound,PROBE,409,SelleckChem,References,Vendor
C4093,CPD_biodata,compound,PROBE,409,SelleckChem,Target,Vendor
C4093,CPD_biodata,compound,PROBE,409,SelleckChem,Action on target,Vendor
C4093,CPD_biodata,compound,PROBE,409,SelleckChem,Substance effect,Vendor
C4093,CPD_biodata,compound,PROBE,409,SelleckChem,Activity coefficient,Vendor
C4093,CPD_biodata,compound,PROBE,409,SelleckChem,In vivo data,Vendor
C4093,CPD_biodata,compound,PROBE,409,SelleckChem,Assay details,Vendor
C4093,CPD_biodata,compound,PROBE,409,SelleckChem,References,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,SelleckChem,Target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,SelleckChem,Action on target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,SelleckChem,Activity coefficient,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,SelleckChem,References,Vendor
C4095,CPD_biodata,compound,FDA,409,SelleckChem,Target,Vendor
C4095,CPD_biodata,compound,FDA,409,SelleckChem,Action on target,Vendor
C4095,CPD_biodata,compound,FDA,409,SelleckChem,Activity coefficient,Vendor
C4095,CPD_biodata,compound,FDA,409,SelleckChem,Disease,Vendor
C4095,CPD_biodata,compound,FDA,409,SelleckChem,References,Vendor
T4091,TAR_biodata,target,enzyme,409,SelleckChem,Not found,Vendor
T4092,TAR_biodata,target,gpcr,409,SelleckChem,Not found,Vendor
T4093,TAR_biodata,target,gpcr,409,SelleckChem,Not found,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Toronto Research Chemicals,Synonym 1,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Toronto Research Chemicals,Synonym 2,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Toronto Research Chemicals,CAS number,Vendor
C4092,CPD_search,compound,PROBE,409,Toronto Research Chemicals,CAS number,Vendor
C4093,CPD_search,compound,PROBE,409,Toronto Research Chemicals,Synonym 1,Vendor
C4093,CPD_search,compound,PROBE,409,Toronto Research Chemicals,CAS number,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Toronto Research Chemicals,Synonym 1,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Toronto Research Chemicals,Synonym 3,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Toronto Research Chemicals,CAS number,Vendor
C4095,CPD_search,compound,FDA,409,Toronto Research Chemicals,Synonym 1,Vendor
C4095,CPD_search,compound,FDA,409,Toronto Research Chemicals,CAS number,Vendor
T4091,TAR_search,target,enzyme,409,Toronto Research Chemicals,Not found,Vendor
T4092,TAR_search,target,gpcr,409,Toronto Research Chemicals,Not found,Vendor
T4093,TAR_search,target,gpcr,409,Toronto Research Chemicals,Not found,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Toronto Research Chemicals,Substance effect,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Toronto Research Chemicals,Toxicology,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Toronto Research Chemicals,References,Vendor
C4092,CPD_biodata,compound,PROBE,409,Toronto Research Chemicals,Target,Vendor
C4092,CPD_biodata,compound,PROBE,409,Toronto Research Chemicals,Action on target,Vendor
C4092,CPD_biodata,compound,PROBE,409,Toronto Research Chemicals,Disease,Vendor
C4092,CPD_biodata,compound,PROBE,409,Toronto Research Chemicals,References,Vendor
C4093,CPD_biodata,compound,PROBE,409,Toronto Research Chemicals,Target,Vendor
C4093,CPD_biodata,compound,PROBE,409,Toronto Research Chemicals,Action on target,Vendor
C4093,CPD_biodata,compound,PROBE,409,Toronto Research Chemicals,Disease,Vendor
C4093,CPD_biodata,compound,PROBE,409,Toronto Research Chemicals,References,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Toronto Research Chemicals,Target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Toronto Research Chemicals,Action on target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Toronto Research Chemicals,Substance effect,Vendor
C4095,CPD_biodata,compound,FDA,409,Toronto Research Chemicals,Target,Vendor
C4095,CPD_biodata,compound,FDA,409,Toronto Research Chemicals,Action on target,Vendor
C4095,CPD_biodata,compound,FDA,409,Toronto Research Chemicals,Substance effect,Vendor
C4095,CPD_biodata,compound,FDA,409,Toronto Research Chemicals,References,Vendor
T4091,TAR_biodata,target,enzyme,409,Toronto Research Chemicals,Not found,Vendor
T4092,TAR_biodata,target,gpcr,409,Toronto Research Chemicals,Not found,Vendor
T4093,TAR_biodata,target,gpcr,409,Toronto Research Chemicals,Not found,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Tocris,Not found,Vendor
C4092,CPD_search,compound,PROBE,409,Tocris,Synonym 3,Vendor
C4092,CPD_search,compound,PROBE,409,Tocris,CAS number,Vendor
C4093,CPD_search,compound,PROBE,409,Tocris,Synonym 1,Vendor
C4093,CPD_search,compound,PROBE,409,Tocris,Synonym 3,Vendor
C4093,CPD_search,compound,PROBE,409,Tocris,CAS number,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Tocris,Synonym 1,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Tocris,CAS number,Vendor
C4095,CPD_search,compound,FDA,409,Tocris,Synonym 1,Vendor
C4095,CPD_search,compound,FDA,409,Tocris,CAS number,Vendor
T4091,TAR_search,target,enzyme,409,Tocris,Synonym 1,Vendor
T4092,TAR_search,target,gpcr,409,Tocris,Synonym 1,Vendor
T4092,TAR_search,target,gpcr,409,Tocris,Synonym 2,Vendor
T4092,TAR_search,target,gpcr,409,Tocris,Synonym 3,Vendor
T4093,TAR_search,target,gpcr,409,Tocris,Synonym 1,Vendor
T4093,TAR_search,target,gpcr,409,Tocris,Synonym 2,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Tocris,Not found,Vendor
C4092,CPD_biodata,compound,PROBE,409,Tocris,Target,Vendor
C4092,CPD_biodata,compound,PROBE,409,Tocris,Action on target,Vendor
C4092,CPD_biodata,compound,PROBE,409,Tocris,Substance effect,Vendor
C4092,CPD_biodata,compound,PROBE,409,Tocris,Activity coefficient,Vendor
C4092,CPD_biodata,compound,PROBE,409,Tocris,Disease,Vendor
C4092,CPD_biodata,compound,PROBE,409,Tocris,In vivo data,Vendor
C4092,CPD_biodata,compound,PROBE,409,Tocris,References,Vendor
C4093,CPD_biodata,compound,PROBE,409,Tocris,Target,Vendor
C4093,CPD_biodata,compound,PROBE,409,Tocris,Action on target,Vendor
C4093,CPD_biodata,compound,PROBE,409,Tocris,Substance effect,Vendor
C4093,CPD_biodata,compound,PROBE,409,Tocris,Activity coefficient,Vendor
C4093,CPD_biodata,compound,PROBE,409,Tocris,Disease,Vendor
C4093,CPD_biodata,compound,PROBE,409,Tocris,In vivo data,Vendor
C4093,CPD_biodata,compound,PROBE,409,Tocris,References,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Tocris,Target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Tocris,Action on target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Tocris,Substance effect,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Tocris,Activity coefficient,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Tocris,References,Vendor
C4095,CPD_biodata,compound,FDA,409,Tocris,Target,Vendor
C4095,CPD_biodata,compound,FDA,409,Tocris,Action on target,Vendor
C4095,CPD_biodata,compound,FDA,409,Tocris,Substance effect,Vendor
C4095,CPD_biodata,compound,FDA,409,Tocris,References,Vendor
T4091,TAR_biodata,target,enzyme,409,Tocris,Target family page,Vendor
T4091,TAR_biodata,target,enzyme,409,Tocris,Ligand list,Vendor
T4091,TAR_biodata,target,enzyme,409,Tocris,Target description,Vendor
T4091,TAR_biodata,target,enzyme,409,Tocris,Classification tree,Vendor
T4091,TAR_biodata,target,enzyme,409,Tocris,Disease,Vendor
T4092,TAR_biodata,target,gpcr,409,Tocris,Target family page,Vendor
T4092,TAR_biodata,target,gpcr,409,Tocris,Ligand list,Vendor
T4092,TAR_biodata,target,gpcr,409,Tocris,Target description,Vendor
T4092,TAR_biodata,target,gpcr,409,Tocris,Classification tree,Vendor
T4093,TAR_biodata,target,gpcr,409,Tocris,Ligand list,Vendor
T4093,TAR_biodata,target,gpcr,409,Tocris,Target description,Vendor
T4093,TAR_biodata,target,gpcr,409,Tocris,Classification tree,Vendor
T4093,TAR_biodata,target,gpcr,409,Tocris,Disease,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Cayman,Synonym 1,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Cayman,Synonym 2,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Cayman,Synonym 3,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Cayman,CAS number,Vendor
C4092,CPD_search,compound,PROBE,409,Cayman,Synonym 1,Vendor
C4092,CPD_search,compound,PROBE,409,Cayman,Synonym 3,Vendor
C4092,CPD_search,compound,PROBE,409,Cayman,CAS number,Vendor
C4093,CPD_search,compound,PROBE,409,Cayman,Synonym 1,Vendor
C4093,CPD_search,compound,PROBE,409,Cayman,Synonym 3,Vendor
C4093,CPD_search,compound,PROBE,409,Cayman,CAS number,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Cayman,Synonym 1,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Cayman,CAS number,Vendor
C4095,CPD_search,compound,FDA,409,Cayman,Synonym 1,Vendor
C4095,CPD_search,compound,FDA,409,Cayman,CAS number,Vendor
T4091,TAR_search,target,enzyme,409,Cayman,Not found,Vendor
T4092,TAR_search,target,gpcr,409,Cayman,Not found,Vendor
T4093,TAR_search,target,gpcr,409,Cayman,Not found,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Cayman,Substance effect,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Cayman,Toxicology,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Cayman,References,Vendor
C4092,CPD_biodata,compound,PROBE,409,Cayman,Target,Vendor
C4092,CPD_biodata,compound,PROBE,409,Cayman,Activity coefficient,Vendor
C4092,CPD_biodata,compound,PROBE,409,Cayman,References,Vendor
C4093,CPD_biodata,compound,PROBE,409,Cayman,Target,Vendor
C4093,CPD_biodata,compound,PROBE,409,Cayman,Action on target,Vendor
C4093,CPD_biodata,compound,PROBE,409,Cayman,Substance effect,Vendor
C4093,CPD_biodata,compound,PROBE,409,Cayman,Activity coefficient,Vendor
C4093,CPD_biodata,compound,PROBE,409,Cayman,In vivo data,Vendor
C4093,CPD_biodata,compound,PROBE,409,Cayman,References,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Cayman,Target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Cayman,Action on target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Cayman,Substance effect,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Cayman,Activity coefficient,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Cayman,In vivo data,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Cayman,References,Vendor
C4095,CPD_biodata,compound,FDA,409,Cayman,Target,Vendor
C4095,CPD_biodata,compound,FDA,409,Cayman,Action on target,Vendor
C4095,CPD_biodata,compound,FDA,409,Cayman,Substance effect,Vendor
C4095,CPD_biodata,compound,FDA,409,Cayman,Activity coefficient,Vendor
C4095,CPD_biodata,compound,FDA,409,Cayman,In vivo data,Vendor
C4095,CPD_biodata,compound,FDA,409,Cayman,Toxicology,Vendor
C4095,CPD_biodata,compound,FDA,409,Cayman,References,Vendor
T4091,TAR_biodata,target,enzyme,409,Cayman,Not found,Vendor
T4092,TAR_biodata,target,gpcr,409,Cayman,Not found,Vendor
T4093,TAR_biodata,target,gpcr,409,Cayman,Not found,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Santa Cruz,Synonym 1,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Santa Cruz,Synonym 2,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Santa Cruz,CAS number,Vendor
C4092,CPD_search,compound,PROBE,409,Santa Cruz,Not found,Vendor
C4093,CPD_search,compound,PROBE,409,Santa Cruz,Synonym 1,Vendor
C4093,CPD_search,compound,PROBE,409,Santa Cruz,Synonym 2,Vendor
C4093,CPD_search,compound,PROBE,409,Santa Cruz,CAS number,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Santa Cruz,Synonym 1,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Santa Cruz,Synonym 3,Vendor
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Santa Cruz,CAS number,Vendor
C4095,CPD_search,compound,FDA,409,Santa Cruz,Synonym 1,Vendor
C4095,CPD_search,compound,FDA,409,Santa Cruz,Synonym 2,Vendor
C4095,CPD_search,compound,FDA,409,Santa Cruz,CAS number,Vendor
T4091,TAR_search,target,enzyme,409,Santa Cruz,Not found,Vendor
T4092,TAR_search,target,gpcr,409,Santa Cruz,Not found,Vendor
T4093,TAR_search,target,gpcr,409,Santa Cruz,Not found,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Santa Cruz,Target,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Santa Cruz,Action on target,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Santa Cruz,Substance effect,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Santa Cruz,Metabolism,Vendor
C4091,CPD_biodata,compound,WITHDRAWN,409,Santa Cruz,References,Vendor
C4092,CPD_biodata,compound,PROBE,409,Santa Cruz,Not found,Vendor
C4093,CPD_biodata,compound,PROBE,409,Santa Cruz,Not found,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Santa Cruz,Target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Santa Cruz,Action on target,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Santa Cruz,Substance effect,Vendor
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Santa Cruz,References,Vendor
C4095,CPD_biodata,compound,FDA,409,Santa Cruz,Target,Vendor
C4095,CPD_biodata,compound,FDA,409,Santa Cruz,Action on target,Vendor
C4095,CPD_biodata,compound,FDA,409,Santa Cruz,Substance effect,Vendor
C4095,CPD_biodata,compound,FDA,409,Santa Cruz,References,Vendor
T4091,TAR_biodata,target,enzyme,409,Santa Cruz,Not found,Vendor
T4092,TAR_biodata,target,gpcr,409,Santa Cruz,Not found,Vendor
T4093,TAR_biodata,target,gpcr,409,Santa Cruz,Not found,Vendor
C4091,CPD_search,compound,WITHDRAWN,409,Reaxys,Synonym 1,Closed
C4091,CPD_search,compound,WITHDRAWN,409,Reaxys,Synonym 2,Closed
C4091,CPD_search,compound,WITHDRAWN,409,Reaxys,CAS number,Closed
C4091,CPD_search,compound,WITHDRAWN,409,Reaxys,Structure search,Closed
C4092,CPD_search,compound,PROBE,409,Reaxys,CAS number,Closed
C4092,CPD_search,compound,PROBE,409,Reaxys,Structure search,Closed
C4093,CPD_search,compound,PROBE,409,Reaxys,Synonym 2,Closed
C4093,CPD_search,compound,PROBE,409,Reaxys,CAS number,Closed
C4093,CPD_search,compound,PROBE,409,Reaxys,Structure search,Closed
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Reaxys,Synonym 1,Closed
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Reaxys,Synonym 2,Closed
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Reaxys,Synonym 3,Closed
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Reaxys,CAS number,Closed
C4094,CPD_search,compound,CLINICAL_TRIALS,409,Reaxys,Structure search,Closed
C4095,CPD_search,compound,FDA,409,Reaxys,Synonym 1,Closed
C4095,CPD_search,compound,FDA,409,Reaxys,Synonym 2,Closed
C4095,CPD_search,compound,FDA,409,Reaxys,CAS number,Closed
C4095,CPD_search,compound,FDA,409,Reaxys,Structure search,Closed
T4091,TAR_search,target,enzyme,409,Reaxys,Synonym 1,Closed
T4091,TAR_search,target,enzyme,409,Reaxys,Synonym 2,Closed
T4091,TAR_search,target,enzyme,409,Reaxys,UniprotID,Closed
T4092,TAR_search,target,gpcr,409,Reaxys,Synonym 1,Closed
T4092,TAR_search,target,gpcr,409,Reaxys,Synonym 2,Closed
T4092,TAR_search,target,gpcr,409,Reaxys,Synonym 3,Closed
T4092,TAR_search,target,gpcr,409,Reaxys,UniprotID,Closed
T4093,TAR_search,target,gpcr,409,Reaxys,Synonym 1,Closed
T4093,TAR_search,target,gpcr,409,Reaxys,Synonym 2,Closed
T4093,TAR_search,target,gpcr,409,Reaxys,Synonym 3,Closed
T4093,TAR_search,target,gpcr,409,Reaxys,UniprotID,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,Reaxys,Target,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,Reaxys,Action on target,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,Reaxys,Substance effect,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,Reaxys,Activity coefficient,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,Reaxys,In vivo data,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,Reaxys,Assay details,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,Reaxys,Toxicology,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,Reaxys,Metabolism,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,Reaxys,References,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,Target,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,Action on target,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,Substance effect,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,Activity coefficient,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,Disease,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,In vivo data,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,Assay details,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,Toxicology,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,Metabolism,Closed
C4092,CPD_biodata,compound,PROBE,409,Reaxys,References,Closed
C4093,CPD_biodata,compound,PROBE,409,Reaxys,Target,Closed
C4093,CPD_biodata,compound,PROBE,409,Reaxys,Action on target,Closed
C4093,CPD_biodata,compound,PROBE,409,Reaxys,Substance effect,Closed
C4093,CPD_biodata,compound,PROBE,409,Reaxys,Activity coefficient,Closed
C4093,CPD_biodata,compound,PROBE,409,Reaxys,In vivo data,Closed
C4093,CPD_biodata,compound,PROBE,409,Reaxys,Assay details,Closed
C4093,CPD_biodata,compound,PROBE,409,Reaxys,Toxicology,Closed
C4093,CPD_biodata,compound,PROBE,409,Reaxys,Metabolism,Closed
C4093,CPD_biodata,compound,PROBE,409,Reaxys,References,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Reaxys,Target,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Reaxys,Action on target,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Reaxys,Substance effect,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Reaxys,Activity coefficient,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Reaxys,Disease,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Reaxys,In vivo data,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Reaxys,Assay details,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Reaxys,Toxicology,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,Reaxys,References,Closed
C4095,CPD_biodata,compound,FDA,409,Reaxys,Target,Closed
C4095,CPD_biodata,compound,FDA,409,Reaxys,Action on target,Closed
C4095,CPD_biodata,compound,FDA,409,Reaxys,Substance effect,Closed
C4095,CPD_biodata,compound,FDA,409,Reaxys,Activity coefficient,Closed
C4095,CPD_biodata,compound,FDA,409,Reaxys,In vivo data,Closed
C4095,CPD_biodata,compound,FDA,409,Reaxys,Assay details,Closed
C4095,CPD_biodata,compound,FDA,409,Reaxys,Toxicology,Closed
C4095,CPD_biodata,compound,FDA,409,Reaxys,Metabolism,Closed
C4095,CPD_biodata,compound,FDA,409,Reaxys,References,Closed
T4091,TAR_biodata,target,enzyme,409,Reaxys,Ligand list,Closed
T4092,TAR_biodata,target,gpcr,409,Reaxys,Ligand list,Closed
T4093,TAR_biodata,target,gpcr,409,Reaxys,Ligand list,Closed
C4091,CPD_search,compound,WITHDRAWN,409,SciFinder,,Closed
C4092,CPD_search,compound,PROBE,409,SciFinder,,Closed
C4093,CPD_search,compound,PROBE,409,SciFinder,,Closed
C4094,CPD_search,compound,CLINICAL_TRIALS,409,SciFinder,,Closed
C4095,CPD_search,compound,FDA,409,SciFinder,,Closed
T4091,TAR_search,target,enzyme,409,SciFinder,,Closed
T4092,TAR_search,target,gpcr,409,SciFinder,,Closed
T4093,TAR_search,target,gpcr,409,SciFinder,,Closed
C4091,CPD_biodata,compound,WITHDRAWN,409,SciFinder,,Closed
C4092,CPD_biodata,compound,PROBE,409,SciFinder,,Closed
C4093,CPD_biodata,compound,PROBE,409,SciFinder,,Closed
C4094,CPD_biodata,compound,CLINICAL_TRIALS,409,SciFinder,,Closed
C4095,CPD_biodata,compound,FDA,409,SciFinder,,Closed
T4091,TAR_biodata,target,enzyme,409,SciFinder,,Closed
T4092,TAR_biodata,target,gpcr,409,SciFinder,,Closed
T4093,TAR_biodata,target,gpcr,409,SciFinder,,Closed
C4081,CPD_search,compound,LEAD,408,ChEMBL,Structure search,Academia
C4082,CPD_search,compound,CLINICAL_TRIALS,408,ChEMBL,Synonym 1,Academia
C4082,CPD_search,compound,CLINICAL_TRIALS,408,ChEMBL,Synonym 2,Academia
C4082,CPD_search,compound,CLINICAL_TRIALS,408,ChEMBL,Synonym 3,Academia
C4082,CPD_search,compound,CLINICAL_TRIALS,408,ChEMBL,CAS number,Academia
